"","X","RouteDataID","CountryNum","StateNum","Route","RPID","Year","AOU","RouteName","Active","Latitude","Longitude","Stratum","BCR","RouteTypeID","RouteTypeDetailID","Count10","Count20","Count30","Count40","Count50","StopTotal","SpeciesTotal","Month","Day","ObsN","TotalSpp","StartTemp","EndTemp","TempScale","StartWind","EndWind","StartSky","EndSky","StartTime","EndTime","Assistant","QualityCurrentID","RunType"
"100089",100089,6359175,840,72,16,101,2015,700,"RUSSELL CITY",1,41.5603287,-78.8505629,24,28,1,1,0,0,0,0,0,0,0,6,7,1160465,63,47,NA,"F",0,3,0,0,509,924,"1   ",1,1
"100090",100090,6362753,840,72,16,101,2016,700,"RUSSELL CITY",1,41.5603287,-78.8505629,24,28,1,1,0,0,0,0,0,0,0,6,10,1160465,62,44,NA,"F",0,1,1,0,509,915,"1   ",1,1
"100091",100091,6366791,840,72,16,101,2017,700,"RUSSELL CITY",1,41.5603287,-78.8505629,24,28,1,1,0,0,0,0,0,0,0,6,4,1160465,55,48,NA,"F",2,1,2,8,509,925,"1   ",1,1
"100092",100092,6369724,840,72,16,101,2018,700,"RUSSELL CITY",1,41.5603287,-78.8505629,24,28,1,1,0,0,0,0,0,0,0,6,17,1160465,65,59,NA,"F",1,0,1,0,509,948,"1   ",1,1
"100093",100093,6373527,840,72,16,101,2019,700,"RUSSELL CITY",1,41.5603287,-78.8505629,24,28,1,1,0,0,0,0,0,0,0,6,8,1160465,68,55,NA,"F",3,3,1,1,509,1047,"1   ",1,1
"100094",100094,6374871,840,72,16,101,2021,700,"RUSSELL CITY",1,41.5603287,-78.8505629,24,28,1,1,0,0,0,0,0,0,0,6,6,1160465,68,57,NA,"F",2,1,0,0,509,953,"1   ",1,1
"100095",100095,6377805,840,72,16,101,2022,700,"RUSSELL CITY",1,41.5603287,-78.8505629,24,28,1,1,0,0,0,0,0,0,0,6,5,1160465,68,45,NA,"F",1,2,1,1,509,1010,"1   ",1,1
"100096",100096,6380246,840,72,16,101,2023,700,"RUSSELL CITY",1,41.5603287,-78.8505629,24,28,1,1,0,0,0,0,0,0,0,6,4,1160465,67,50,NA,"F",3,2,1,0,509,953,"1   ",1,1
"100111",100111,6241483,840,72,17,101,2001,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,1,1150932,57,47,NA,"F",0,1,0,1,515,945,"1   ",1,1
"100112",100112,6245094,840,72,17,101,2002,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,9,1150932,60,51,NA,"F",0,0,1,0,511,944,"1   ",1,1
"100113",100113,6171959,840,72,17,101,2003,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,8,1150932,66,57,NA,"F",0,0,2,2,509,958,"0   ",1,1
"100114",100114,6237792,840,72,17,101,2004,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,6,1150932,64,54,NA,"F",0,0,2,2,509,1008,"0   ",1,1
"100115",100115,6249286,840,72,17,101,2005,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,12,1150932,67,69,NA,"F",0,0,2,2,509,1009,"0   ",1,1
"100116",100116,6252994,840,72,17,101,2006,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,11,1150932,66,37,NA,"F",0,1,0,1,509,1016,"NULL",1,1
"100117",100117,6261456,840,72,17,101,2007,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,10,1150932,69,46,NA,"F",0,0,4,1,509,1012,"NULL",1,1
"100118",100118,6299818,840,72,17,101,2008,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,7,1150932,67,66,NA,"F",0,1,0,2,509,1016,"NULL",1,1
"100119",100119,6312753,840,72,17,101,2009,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,6,1150932,60,55,NA,"F",0,1,2,0,509,1017,"NULL",1,1
"100120",100120,6318628,840,72,17,101,2010,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,11,1150932,60,47,NA,"F",0,1,4,1,509,1041,"NULL",1,1
"100121",100121,6343126,840,72,17,101,2011,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,12,1150932,55,63,NA,"F",0,1,2,1,509,1021,"NULL",1,1
"100122",100122,6345670,840,72,17,101,2012,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,10,1150932,60,54,NA,"F",0,1,0,0,509,1023,"NULL",1,1
"100123",100123,6351717,840,72,17,101,2013,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,7,3,1041071,62,63,NA,"F",0,0,2,1,512,1059,"0   ",1,1
"100124",100124,6354931,840,72,17,101,2014,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,29,1041071,58,60,NA,"F",0,0,1,1,514,1024,"0   ",1,1
"100125",100125,6359761,840,72,17,101,2015,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,7,2,1160465,56,54,NA,"F",0,1,2,2,509,947,"1   ",1,1
"100126",100126,6363076,840,72,17,101,2016,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,24,1160465,57,55,NA,"F",0,0,2,0,509,915,"1   ",1,1
"100127",100127,6366792,840,72,17,101,2017,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,6,25,1160465,54,54,NA,"F",1,2,4,1,509,929,"1   ",1,1
"100128",100128,6369730,840,72,17,101,2018,700,"RIDGWAY",0,41.4207597,-78.7387779,24,28,1,1,0,0,0,0,0,0,0,7,1,1160465,53,64,NA,"F",0,1,4,0,509,932,"1   ",1,1
"100139",100139,6249483,840,72,18,101,2004,700,"ELDRED",1,41.9617687,-78.3403929,24,28,1,1,0,0,0,0,0,0,0,6,20,1110058,86,43,NA,"F",1,1,4,2,515,930,"0   ",1,1
"100140",100140,6249488,840,72,18,101,2005,700,"ELDRED",1,41.9617687,-78.3403929,24,28,1,1,0,0,0,0,0,0,0,6,27,1110058,89,57,NA,"F",0,0,5,5,515,950,"NULL",1,1
"100141",100141,6297585,840,72,18,101,2007,700,"ELDRED",1,41.9617687,-78.3403929,24,28,1,1,0,0,0,0,0,0,0,6,16,1110058,84,47,NA,"F",0,0,4,0,512,930,"NULL",1,1
"100142",100142,6299514,840,72,18,101,2008,700,"ELDRED",1,41.9617687,-78.3403929,24,28,1,1,0,0,0,0,0,0,0,6,6,1110058,79,50,NA,"F",0,2,2,2,509,937,"NULL",1,1
"100143",100143,6313161,840,72,18,101,2009,700,"ELDRED",1,41.9617687,-78.3403929,24,28,1,1,0,0,0,0,0,0,0,6,25,1110058,76,55,NA,"F",0,0,2,0,509,938,"NULL",1,1
"100144",100144,6319747,840,72,18,101,2010,700,"ELDRED",1,41.9617687,-78.3403929,24,28,1,1,0,0,0,0,0,0,0,6,17,1110058,80,53,NA,"F",0,0,4,0,509,945,"NULL",1,1
"100145",100145,6353330,840,72,18,101,2013,700,"ELDRED",1,41.9617687,-78.3403929,24,28,1,1,0,0,0,0,0,0,0,6,28,1110058,74,62,NA,"F",0,1,4,4,506,910,"0   ",1,1
"100146",100146,6356708,840,72,18,101,2014,700,"ELDRED",1,41.9617687,-78.3403929,24,28,1,1,0,0,0,0,0,0,0,6,1,1110058,69,60,NA,"F",0,1,4,1,511,923,"0   ",1,1
"100147",100147,6359846,840,72,18,101,2015,700,"ELDRED",1,41.9617687,-78.3403929,24,28,1,1,0,0,0,0,0,0,0,6,18,1110058,79,59,NA,"F",0,0,4,2,509,1000,"0   ",1,1
"100148",100148,6373745,840,72,18,101,2019,700,"ELDRED",1,41.9617687,-78.3403929,24,28,1,1,0,0,0,0,0,0,0,6,22,1140766,71,47,NA,"F",0,0,0,0,509,958,"0   ",1,1
"100149",100149,6378975,840,72,18,101,2022,700,"ELDRED",1,41.9617687,-78.3403929,24,28,1,1,0,0,0,0,0,0,0,6,23,1140766,72,61,NA,"F",0,1,4,0,507,959,"0   ",1,1
"100163",100163,6171963,840,72,19,101,2001,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,12,1020249,85,61,NA,"F",0,1,2,5,509,955,"0   ",1,1
"100164",100164,6237796,840,72,19,101,2004,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,12,1020249,87,35,NA,"F",0,3,0,1,509,956,"0   ",1,1
"100165",100165,6249288,840,72,19,101,2005,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,12,1020249,85,69,NA,"F",0,2,2,2,509,953,"0   ",1,1
"100166",100166,6252995,840,72,19,101,2006,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,12,1020249,89,44,NA,"F",0,1,1,1,509,949,"NULL",1,1
"100167",100167,6260874,840,72,19,101,2007,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,11,1020249,84,46,NA,"F",0,1,0,0,509,949,"NULL",1,1
"100168",100168,6300092,840,72,19,101,2008,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,7,2,1020249,80,44,NA,"F",0,2,1,0,509,959,"NULL",1,1
"100169",100169,6311636,840,72,19,101,2009,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,16,1020249,81,58,NA,"F",0,2,0,0,509,947,"0   ",1,1
"100170",100170,6343127,840,72,19,101,2011,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,23,1020249,85,64,NA,"F",0,1,2,1,509,931,"NULL",1,1
"100171",100171,6345503,840,72,19,101,2012,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,14,1020249,85,44,NA,"F",0,0,0,1,509,1029,"0   ",1,1
"100172",100172,6352557,840,72,19,101,2013,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,19,1020249,79,41,NA,"F",0,2,0,0,509,939,"0   ",1,1
"100173",100173,6356813,840,72,19,101,2014,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,26,1020249,73,60,NA,"F",0,1,2,2,509,932,"NULL",1,1
"100174",100174,6364083,840,72,19,101,2016,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,21,1020249,83,53,NA,"F",0,0,0,1,509,1030,"1   ",1,1
"100175",100175,6370375,840,72,19,101,2017,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,7,2,1020249,74,56,NA,"F",0,1,4,2,509,948,"0   ",1,1
"100176",100176,6373618,840,72,19,101,2019,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,3,1020249,66,42,NA,"F",0,2,1,1,509,1033,"0   ",1,1
"100177",100177,6379690,840,72,19,101,2021,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,27,1020249,77,61,NA,"F",0,3,1,1,509,1018,"0   ",1,1
"100178",100178,6379440,840,72,19,101,2022,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,15,1020249,75,55,NA,"F",0,1,1,1,509,1015,"0   ",1,1
"100179",100179,6372976,840,72,19,102,2019,700,"RASSELAS",1,41.6212967,-78.6077306,24,28,1,1,0,0,0,0,0,0,0,6,12,981461,81,36,NA,"F",0,2,0,1,509,816,"0   ",1,0
"100199",100199,6171967,840,72,20,101,2001,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,7,8,1040385,68,65,NA,"F",1,1,1,1,509,1124,"1   ",1,1
"100200",100200,6171970,840,72,20,101,2003,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,6,27,1040385,70,64,NA,"F",4,1,1,1,509,1115,"0   ",1,1
"100201",100201,6345908,840,72,20,101,2006,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,6,27,1040385,62,50,NA,"F",0,1,4,0,509,1040,"NULL",1,1
"100202",100202,6263055,840,72,20,101,2007,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,7,1,1040385,75,56,NA,"F",0,1,4,1,509,1130,"1   ",1,1
"100203",100203,6300269,840,72,20,101,2008,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,6,25,1040385,74,46,NA,"F",0,2,4,0,509,1200,"1   ",0,0
"100204",100204,6311953,840,72,20,101,2009,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,6,29,1040385,74,52,NA,"F",0,0,0,1,509,1200,"0   ",0,0
"100205",100205,6318712,840,72,20,101,2010,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,6,29,1040385,64,65,NA,"F",1,1,2,2,509,1015,"1   ",1,1
"100206",100206,6343128,840,72,20,101,2011,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,7,1,1040385,64,42,NA,"F",0,0,2,0,509,1000,"1   ",1,1
"100207",100207,6345402,840,72,20,101,2012,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,6,24,1040385,60,46,NA,"F",0,0,0,1,509,1000,"1   ",1,1
"100208",100208,6353249,840,72,20,101,2013,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,6,20,1040385,65,39,NA,"F",0,0,0,1,509,1025,"1   ",1,1
"100209",100209,6356454,840,72,20,101,2014,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,6,11,1040385,59,65,NA,"F",1,2,4,2,509,1015,"0   ",1,1
"100210",100210,6359153,840,72,20,101,2015,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,7,7,1040385,49,60,NA,"F",0,0,2,2,509,1005,"0   ",1,1
"100211",100211,6362373,840,72,20,101,2016,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,6,17,1040385,75,53,NA,"F",0,1,1,0,509,1100,"NULL",1,1
"100212",100212,6366086,840,72,20,101,2017,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,7,6,1040385,47,68,NA,"F",0,2,2,2,509,1015,"1   ",1,1
"100213",100213,6375612,840,72,20,101,2021,700,"ROULETTE",0,41.7379447,-78.1593319,24,28,1,1,0,0,0,0,0,0,0,6,20,1041197,69,58,NA,"F",0,0,4,2,509,1051,"1   ",1,1
"100239",100239,6243007,840,72,21,101,2001,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,5,980401,67,55,NA,"F",0,0,0,0,505,945,"0   ",0,0
"100240",100240,6246667,840,72,21,101,2002,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,3,980401,65,52,NA,"F",0,1,0,0,505,935,"0   ",1,1
"100241",100241,6172335,840,72,21,101,2003,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,6,980401,69,56,NA,"F",1,1,0,0,505,936,"0   ",1,1
"100242",100242,6239470,840,72,21,101,2004,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,4,980401,62,46,NA,"F",0,0,0,0,505,921,"0   ",1,1
"100243",100243,6249955,840,72,21,101,2005,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,9,980401,65,61,NA,"F",0,0,1,1,505,929,"0   ",1,1
"100244",100244,6252996,840,72,21,101,2006,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,12,980401,70,45,NA,"F",0,0,0,1,500,918,"NULL",1,1
"100245",100245,6262643,840,72,21,101,2007,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,11,980401,69,50,NA,"F",0,0,0,0,505,922,"NULL",1,1
"100246",100246,6299298,840,72,21,101,2008,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,2,980401,66,43,NA,"F",1,1,0,0,505,920,"NULL",1,1
"100247",100247,6312396,840,72,21,101,2009,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,4,980401,71,54,NA,"F",0,0,2,0,505,943,"NULL",1,1
"100248",100248,6318924,840,72,21,101,2010,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,2,980401,57,52,NA,"F",0,0,0,0,505,924,"NULL",1,1
"100249",100249,6343129,840,72,21,101,2011,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,3,980401,62,51,NA,"F",0,1,0,0,505,922,"NULL",1,1
"100250",100250,6346234,840,72,21,101,2012,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,6,980401,61,55,NA,"F",0,0,0,0,505,920,"NULL",1,1
"100251",100251,6350808,840,72,21,101,2013,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,4,980401,67,48,NA,"F",0,3,0,0,505,936,"NULL",1,1
"100252",100252,6356257,840,72,21,101,2014,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,4,980401,63,57,NA,"F",1,0,2,0,505,925,"0   ",1,1
"100253",100253,6358719,840,72,21,101,2015,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,5,980401,62,59,NA,"F",0,0,2,1,505,930,"0   ",1,1
"100254",100254,6362689,840,72,21,101,2016,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,10,980401,64,51,NA,"F",1,1,0,0,505,926,"0   ",1,1
"100255",100255,6365998,840,72,21,101,2017,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,12,980401,64,56,NA,"F",0,0,0,0,505,919,"0   ",1,1
"100256",100256,6368599,840,72,21,101,2018,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,12,980401,63,52,NA,"F",0,0,0,0,505,915,"0   ",1,1
"100257",100257,6371902,840,72,21,101,2019,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,12,980401,57,44,NA,"F",0,0,0,0,505,930,"0   ",1,1
"100258",100258,6375459,840,72,21,101,2021,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,7,980401,63,62,NA,"F",0,1,0,1,505,948,"0   ",1,1
"100259",100259,6377837,840,72,21,101,2022,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,4,980401,64,50,NA,"F",0,1,0,0,505,932,"0   ",1,1
"100260",100260,6381421,840,72,21,101,2023,700,"RAMSEY",1,41.2725507,-77.2415709,24,28,1,1,0,0,0,0,0,0,0,6,19,980401,56,52,NA,"F",0,1,0,1,505,932,"0   ",1,1
"100293",100293,6241851,840,72,22,101,2001,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,10,1140322,60,46,NA,"F",0,0,0,4,505,912,"0   ",1,1
"100294",100294,6245241,840,72,22,101,2002,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,10,1050047,76,59,NA,"F",0,0,4,0,507,943,"1   ",1,1
"100295",100295,6171796,840,72,22,101,2003,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,14,1050047,79,62,NA,"F",0,2,4,1,501,937,"1   ",1,1
"100296",100296,6238881,840,72,22,101,2004,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,11,1050047,76,49,NA,"F",0,2,2,2,508,942,"1   ",1,1
"100297",100297,6249125,840,72,22,101,2005,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,5,1050047,76,56,NA,"F",0,0,4,1,508,920,"1   ",1,1
"100298",100298,6262202,840,72,22,101,2006,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,12,1050047,71,9,NA,"C",1,2,2,1,520,935,"1   ",1,1
"100299",100299,6262598,840,72,22,101,2007,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,21,1050047,68,45,NA,"F",1,2,0,2,506,921,"NULL",1,1
"100300",100300,6299491,840,72,22,101,2008,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,7,1050047,77,62,NA,"F",0,3,0,2,508,918,"1   ",1,1
"100301",100301,6313256,840,72,22,101,2009,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,14,1050047,82,55,NA,"F",1,2,0,0,511,1010,"NULL",1,1
"100302",100302,6319411,840,72,22,101,2010,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,20,1050047,77,65,NA,"F",0,2,0,1,505,933,"1   ",1,1
"100303",100303,6343130,840,72,22,101,2011,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,5,1050047,74,58,NA,"F",0,2,1,1,511,1011,"1   ",1,1
"100304",100304,6350534,840,72,22,101,2012,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,10,1050047,82,63,NA,"F",1,2,1,1,505,945,"1   ",1,1
"100305",100305,6353085,840,72,22,101,2013,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,15,1050047,77,50,NA,"F",1,3,0,0,515,1014,"0   ",1,1
"100306",100306,6359343,840,72,22,101,2015,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,7,1040551,86,36,NA,"F",0,2,0,0,505,948,"0   ",1,1
"100307",100307,6363600,840,72,22,101,2016,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,4,1040551,82,55,NA,"F",0,0,2,2,505,914,"0   ",1,1
"100308",100308,6367115,840,72,22,101,2017,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,4,1040551,82,54,NA,"F",1,0,1,2,505,914,"0   ",1,1
"100309",100309,6369395,840,72,22,101,2018,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,4,1040551,86,51,NA,"F",1,2,2,1,505,917,"0   ",1,1
"100310",100310,6377818,840,72,22,101,2022,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,11,1041215,79,42,NA,"F",0,2,0,1,505,1130,"0   ",1,1
"100311",100311,6381553,840,72,22,101,2023,700,"ARNOT",1,41.6588017,-77.1203469,24,28,1,1,0,0,0,0,0,0,0,6,10,1041215,75,47,NA,"F",0,2,4,1,504,1119,"0   ",1,1
"100333",100333,6171800,840,72,23,101,2001,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,15,1040385,58,52,NA,"F",1,3,4,1,505,958,"0   ",1,1
"100334",100334,6171802,840,72,23,101,2002,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,7,1,1040385,62,63,NA,"F",0,0,0,0,505,938,"0   ",1,1
"100335",100335,6171804,840,72,23,101,2003,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,16,1040385,66,60,NA,"F",0,2,2,2,505,945,"1   ",1,1
"100336",100336,6345615,840,72,23,101,2004,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,16,1040385,61,66,NA,"F",0,2,2,1,505,940,"NULL",1,1
"100337",100337,6345883,840,72,23,101,2005,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,7,4,1040385,57,66,NA,"F",0,2,2,0,505,945,"NULL",1,1
"100338",100338,6345891,840,72,23,101,2006,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,26,1040385,65,61,NA,"F",0,2,4,1,505,940,"NULL",1,1
"100339",100339,6263047,840,72,23,101,2007,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,26,1040385,58,64,NA,"F",0,1,4,2,505,1000,"NULL",1,1
"100340",100340,6300291,840,72,23,101,2008,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,17,1040385,66,50,NA,"F",0,2,1,2,510,1100,"1   ",1,1
"100341",100341,6313181,840,72,23,101,2009,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,25,1040385,62,58,NA,"F",0,1,1,1,505,1015,"NULL",1,1
"100342",100342,6318220,840,72,23,101,2010,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,22,1040385,64,64,NA,"F",0,0,4,2,505,940,"1   ",1,1
"100343",100343,6343131,840,72,23,101,2011,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,7,3,1040385,56,66,NA,"F",0,1,2,2,505,940,"1   ",1,1
"100344",100344,6345475,840,72,23,101,2012,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,7,1,1040385,55,58,NA,"F",0,2,4,0,505,1000,"1   ",1,1
"100345",100345,6353301,840,72,23,101,2013,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,23,1040385,55,61,NA,"F",0,1,4,0,505,946,"1   ",1,1
"100346",100346,6356560,840,72,23,101,2014,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,17,1040385,51,63,NA,"F",0,0,4,2,505,945,"1   ",1,1
"100347",100347,6359001,840,72,23,101,2015,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,7,6,1040385,50,55,NA,"F",1,1,2,1,505,1005,"0   ",1,1
"100348",100348,6362356,840,72,23,101,2016,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,15,1040385,53,45,NA,"F",0,2,1,1,505,1000,"0   ",1,1
"100349",100349,6365912,840,72,23,101,2017,700,"LOGUE",1,41.553018,-77.9672237,24,28,1,1,0,0,0,0,0,0,0,6,30,1040385,50,50,NA,"F",0,2,1,0,504,1000,"1   ",1,1
